,ID,year,FAR,r_c,r_r,r_poi
59,14064,3,2.2,0.5,0.2,0.3
60,14066,3,2.2,0.6,0.1,0.3
61,14067,3,2.1,0.5,0.2,0.3
62,14069,4,2.0,0.4,0.4,0.2
63,14070,5,1.9,0.3,0.5,0.2
64,14071,5,2.1,0.6,0.2,0.2
65,14072,5,2.1,0.5,0.2,0.3
66,14074,4,2.0,0.4,0.2,0.4
67,14075,10,2.1,0.6,0.2,0.2
68,14078,1,1.8,0.2,0.6,0.2
69,14081,9,2.1,0.6,0.1,0.3
70,14082,9,2.1,0.6,0.1,0.3
71,14083,8,2.2,0.6,0.1,0.3
72,14084,9,2.2,0.5,0.2,0.3
73,14085,1,2.2,0.5,0.2,0.3
74,14086,1,2.2,0.5,0.2,0.3
75,14088,1,2.1,0.6,0.2,0.2
76,14089,9,2.2,0.6,0.2,0.2
77,14090,9,2.2,0.6,0.2,0.2
78,14092,1,1.9,0.4,0.2,0.4
79,14093,9,2.2,0.5,0.2,0.3
80,14095,1,2.2,0.6,0.1,0.3
81,14096,1,2.2,0.5,0.2,0.3
82,14097,8,2.1,0.6,0.2,0.2
83,14098,10,2.2,0.6,0.1,0.3
84,14099,10,2.2,0.6,0.2,0.2
85,14100,10,2.2,0.6,0.1,0.3
86,14101,10,2.2,0.6,0.2,0.2
87,14102,10,2.2,0.6,0.2,0.2
88,14103,4,2.0,0.4,0.2,0.4
89,14104,4,2.0,0.4,0.2,0.4
90,14106,4,2.0,0.4,0.4,0.2
91,14107,5,2.0,0.4,0.4,0.2
92,14108,4,2.1,0.6,0.2,0.2
93,14109,4,2.2,0.6,0.2,0.2
94,14110,4,2.0,0.4,0.4,0.2
95,14111,4,2.0,0.4,0.4,0.2
96,14115,10,2.2,0.5,0.2,0.3
97,14121,5,2.0,0.4,0.4,0.2
98,14124,5,2.0,0.4,0.4,0.2
99,14130,11,1.8,0.2,0.7,0.1
100,14131,1,2.0,0.4,0.4,0.2
101,14146,5,2.2,0.3,0.3,0.4
102,14147,5,2.2,0.3,0.3,0.4
103,14148,5,2.2,0.4,0.3,0.3
104,14149,5,2.2,0.4,0.3,0.3
105,14151,5,2.0,0.3,0.3,0.4
106,14152,5,2.1,0.4,0.3,0.3
107,14163,12,1.9,0.3,0.5,0.2
108,14168,6,1.9,0.1,0.6,0.3
109,14172,7,2.0,0.4,0.4,0.2
110,14173,6,2.2,0.4,0.2,0.4
111,14174,6,2.2,0.4,0.2,0.4
112,14175,6,2.2,0.4,0.2,0.4
113,14177,7,2.2,0.6,0.2,0.2
114,14178,12,1.8,0.6,0.2,0.2
115,14188,2,2.0,0.2,0.4,0.4
116,14190,12,1.9,0.1,0.6,0.3
117,14191,3,2.1,0.6,0.2,0.2
118,14201,3,2.0,0.4,0.2,0.4
119,14203,3,2.1,0.6,0.1,0.3
120,14205,8,2.2,0.6,0.1,0.3
121,14231,6,1.8,0.2,0.6,0.2
122,14237,6,1.8,0.3,0.3,0.4
123,14239,6,1.8,0.3,0.3,0.4
124,14264,6,1.8,0.2,0.6,0.2
125,14279,6,1.8,0.2,0.7,0.1
126,14280,6,1.8,0.2,0.7,0.1
127,14336,10,2.2,0.6,0.2,0.2
128,14448,8,2.0,0.4,0.4,0.2
129,14449,9,2.2,0.6,0.2,0.2
130,14455,8,2.0,0.4,0.4,0.2
131,14456,8,2.0,0.4,0.4,0.2
132,14457,8,2.0,0.4,0.4,0.2
133,14460,3,2.0,0.4,0.4,0.2
134,14463,3,2.0,0.4,0.4,0.2
135,14464,8,2.0,0.4,0.4,0.2
136,14465,3,2.2,0.6,0.1,0.3
137,14466,8,2.0,0.4,0.4,0.2
138,14467,3,2.1,0.5,0.2,0.3
139,14470,5,2.1,0.5,0.2,0.3
140,14471,10,2.1,0.6,0.2,0.2
