,ID,year,FAR,r_c,r_r,r_poi
336,15204,12,2.2,0.7,0.2,0.1
337,14049,12,2.2,0.7,0.2,0.1
338,14227,12,2.2,0.7,0.2,0.1
339,14656,12,2.2,0.7,0.2,0.1
340,15552,12,2.2,0.7,0.2,0.1
341,14780,12,2.2,0.7,0.2,0.1
342,14618,12,2.2,0.7,0.2,0.1
343,14145,12,2.2,0.7,0.2,0.1
344,14230,12,2.2,0.7,0.2,0.1
345,15252,12,2.2,0.7,0.2,0.1
346,14484,12,2.2,0.7,0.2,0.1
347,14812,12,2.2,0.7,0.2,0.1
348,14756,12,2.2,0.7,0.2,0.1
349,14446,12,2.2,0.7,0.2,0.1
350,15209,12,2.2,0.7,0.2,0.1
351,14297,12,2.2,0.7,0.2,0.1
352,14417,12,2.2,0.7,0.2,0.1
353,14757,12,2.2,0.7,0.2,0.1
354,15257,12,2.2,0.7,0.2,0.1
355,14661,12,2.2,0.7,0.2,0.1
356,14809,12,2.2,0.7,0.2,0.1
357,15168,12,2.2,0.7,0.2,0.1
358,15256,12,2.2,0.7,0.2,0.1
359,14819,12,2.2,0.7,0.2,0.1
